,0,1,2,3,4,5,6,7,8,9,description
564,613,Somatization disorder,"[{""symptoms"":""Anxiety and nervousness""}","{""symptoms"":""76""}","{""symptoms"":""Depression""}","{""symptoms"":""60""}","{""symptoms"":""Depressive or psychotic symptoms""}","{""symptoms"":""60""}","{""symptoms"":""Ache all over""}","{""symptoms"":""47""}","[""Somatization disorder \t Also known as Briquet Syndrome \t \t\t \tSomatization disorder (also Briquet's syndrome or hysteria) is a somatoform disorder characterized by recurring"", ' multiple', ' clinically significant complaints about pain', ' gastrointestinal', ' sexual and pseudoneurological symptoms. Those complaints must begin before the individual turns 30 years of age', ' and could last for several years', ' resulting in either treatment seeking behavior or significant treatment. Individuals with somatization disorder typically visit many doctors in pursuit of effective treatment. Somatization disorder also causes challenge and burden on the life of the caregivers or significant others of the patient. \t\t Source: Wikipedia', 'Patients with somatization disorder often receive \t\t\t \t\t\t psychotherapy', ' \t\t\t \t\t\t\t\t\t \t\t\t mental health counseling', ' \t\t\t \t\t\t\t\t\t \t\t\t depression screen']"
565,614,Hypovolemia,"[{""symptoms"":""Vomiting""}","{""symptoms"":""83""}","{""symptoms"":""Diarrhea""}","{""symptoms"":""69""}","{""symptoms"":""Nausea""}","{""symptoms"":""67""}","{""symptoms"":""Fever""}","{""symptoms"":""52""}","['Hypovolemia \t Also known as Fluid Volume Deficit and Fluid volume depletion \t \t\t \tIn physiology and medicine', ' hypovolemia (also hypovolaemia', ' oligemia or shock) is a state of decreased blood volume;;;;;;']"
566,615,Schizophrenia,"[{""symptoms"":""Depressive or psychotic symptoms""}","{""symptoms"":""60""}","{""symptoms"":""Delusions or hallucinations""}","{""symptoms"":""56""}","{""symptoms"":""Depression""}","{""symptoms"":""43""}","{""symptoms"":""Anxiety and nervousness""}","{""symptoms"":""32""}","['Schizophrenia \t \t\t \tSchizophrenia (/ˌskɪtsɵˈfrɛniə/ or /ˌskɪtsɵˈfriːniə/) is a mental disorder characterized by a breakdown of thought processes and by a deficit of typical emotional responses. Common symptoms include auditory hallucinations', ' paranoid or bizarre delusions', ' or disorganized speech and thinking', ' and it is accompanied by significant social or occupational dysfunction. The onset of symptoms typically occurs in young adulthood', "" with a global lifetime prevalence of about 0.3–0.7%. Diagnosis is based on observed behavior and the patient's reported experiences. \t\t Source: Wikipedia"", 'Patients with schizophrenia often receive \t\t\t \t\t\t psychotherapy', ' \t\t\t \t\t\t\t\t\t \t\t\t mental health counseling', ' \t\t\t \t\t\t\t\t\t \t\t\t toxicology screen', ' \t\t\t \t\t\t\t\t\t \t\t\t blood alcohol', ' \t\t\t \t\t\t\t\t\t \t\t\t liver function tests']"
567,616,Knee ligament or meniscus tear,"[{""symptoms"":""Knee pain""}","{""symptoms"":""93""}","{""symptoms"":""Knee swelling""}","{""symptoms"":""31""}","{""symptoms"":""Knee stiffness or tightness""}","{""symptoms"":""22""}","{""symptoms"":""Knee weakness""}","{""symptoms"":""8""}","[' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t magnetic resonance imaging', ' \t\t\t \t\t\t\t\t\t \t\t\t physical therapy exercises', ' \t\t\t \t\t\t\t\t\t \t\t\t application of splint', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management and \t\t\t \t\t\t\t\t\t \t\t\t other non-or therapeutic procedures on musculoskeletal system \t\t\t \t\t\t.', '[{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""Plain x-ray (X ray)""}', '{""commonTestsAndProcedures"":""Magnetic resonance imaging (Mri)""}', '{""commonTestsAndProcedures"":""Physical therapy exercises (Exercises)""}']"
568,617,Endocarditis,"[{""symptoms"":""Shortness of breath""}","{""symptoms"":""47""}","{""symptoms"":""Dizziness""}","{""symptoms"":""37""}","{""symptoms"":""Sharp chest pain""}","{""symptoms"":""33""}","{""symptoms"":""Palpitations""}","{""symptoms"":""28""}","['Endocarditis \t Also known as Inflammation Of The Heart Valve \t \t\t \tEndocarditis is an inflammation of the inner layer of the heart', ' the endocardium. It usually involves the heart valves (native or prosthetic valves). Other structures that may be involved include the interventricular septum', ' the chordae tendineae', ' the mural endocardium', ' or even on intracardiac devices. Endocarditis is characterized by a prototypic lesion', ' the vegetation', ' which is a mass of platelets', ' fibrin', ' microcolonies of microorganisms', ' and scant inﬂammatory cells. In the subacute form of infective endocarditis']"
569,618,Sepsis,"[{""symptoms"":""Fever""}","{""symptoms"":""80""}","{""symptoms"":""Depressive or psychotic symptoms""}","{""symptoms"":""52""}","{""symptoms"":""Shortness of breath""}","{""symptoms"":""52""}","{""symptoms"":""Weakness""}","{""symptoms"":""49""}",['Sepsis \t Also known as Septicemia \t \t\t \tSepsis (/ˈsɛpsɨs/;;;;;;']
570,619,Heat stroke,"[{""symptoms"":""Feeling hot""}","{""symptoms"":""80""}","{""symptoms"":""Chills""}","{""symptoms"":""63""}","{""symptoms"":""Fainting""}","{""symptoms"":""63""}","{""symptoms"":""Vomiting""}","{""symptoms"":""63""}","['Heat stroke \t Also known as Heat Hyperpyrexia \t \t\t \tHeat illness or heat-related illness is a spectrum of disorders due to environmental heat exposure. It includes minor conditions such as heat cramps', ' heat syncope', ' and heat exhaustion as well as the more severe condition known as heat stroke. Heat stroke is defined as a body temperature of greater than 40.6 °C (105.1 °F) due to environmental heat exposure with lack of thermoregulation. This is distinct from a fever', ' where there is a physiological increase in the temperature set point of the body. \t\t Source: Wikipedia', 'Patients with heat stroke often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel']"
571,620,Cholecystitis,"[{""symptoms"":""Sharp abdominal pain""}","{""symptoms"":""82""}","{""symptoms"":""Upper abdominal pain""}","{""symptoms"":""70""}","{""symptoms"":""Nausea""}","{""symptoms"":""56""}","{""symptoms"":""Vomiting""}","{""symptoms"":""51""}","['Cholecystitis \t Also known as Gallbladder Inflammation \t \t\t \tCholecystitis (Greek', ' -cholecyst', ' ""gallbladder""', ' combined with the suffix -itis', ' ""inflammation"") is inflammation of the gallbladder', ' which occurs most commonly due to obstruction of the cystic duct with gallstones (cholelithiasis). Blockage of the cystic duct with gallstones causes accumulation of bile in the gallbladder and increased pressure within the gallbladder. Concentrated bile', ' pressure', ' and sometimes bacterial infection irritate and damage the gallbladder wall', ' causing inflammation and swelling of the gallbladder. Inflammation and swelling of the gallbladder can reduce normal blood flow to areas of the gallbladder', ' which can lead to cell death due to insufficient oxygen. Not everyone who has gallstones will go on to develop cholecystitis. \t\t Source: Wikipedia']"
572,621,Cardiac arrest,"[{""symptoms"":""Shortness of breath""}","{""symptoms"":""43""}","{""symptoms"":""Difficulty breathing""}","{""symptoms"":""30""}","{""symptoms"":""Sharp chest pain""}","{""symptoms"":""26""}","{""symptoms"":""Weakness""}","{""symptoms"":""22""}","['Cardiac arrest \t Also known as Asystole', ' Heart Arrest', ' and Cardiac Asystole \t \t\t \tCardiac arrest', ' also known as cardiopulmonary arrest or circulatory arrest', ' is the cessation of normal circulation of the blood due to failure of the heart to contract effectively. Medical personnel may refer to an unexpected cardiac arrest as a sudden cardiac arrest (SCA). \t\t Source: Wikipedia', 'Patients with cardiac arrest often receive \t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t cardiac monitoring']"
573,622,Cardiomyopathy,"[{""symptoms"":""Shortness of breath""}","{""symptoms"":""53""}","{""symptoms"":""Sharp chest pain""}","{""symptoms"":""39""}","{""symptoms"":""Fatigue""}","{""symptoms"":""27""}","{""symptoms"":""Peripheral edema""}","{""symptoms"":""16""}","['Cardiomyopathy \t Also known as Heart Muscle Disease and Myocardial Disease \t \t\t \tCardiomyopathy (literally ""heart muscle disease"") is the measurable deterioration of the function of the myocardium (the heart muscle) for any reason', ' usually leading to heart failure;;;;;;']"
574,623,Social phobia,"[{""symptoms"":""Anxiety and nervousness""}","{""symptoms"":""82""}","{""symptoms"":""Depression""}","{""symptoms"":""67""}","{""symptoms"":""Depressive or psychotic symptoms""}","{""symptoms"":""33""}","{""symptoms"":""Fears and phobias""}","{""symptoms"":""28""}","['Social phobia \t Also known as Social Anxiety Disorder \t \t\t \tSocial anxiety disorder (SAD or SAnD) (DSM-IV 300.23)', ' also known as social phobia', ' is an anxiety disorder which is one of the most common psychiatric disorders', ' with a lifetime prevalance of 12%. It is characterized by intense fear in social situations', ' causing considerable distress and impaired ability to function in at least some parts of daily life. The diagnosis of social anxiety disorder can be of a specific disorder (when only specific social situations are feared) or a generalized disorder. Generalized social anxiety disorder typically involves a persistent', ' intense', "" chronic fear of being judged by others and of being embarrassed or humiliated by one's own actions. These fears can be triggered by perceived or actual scrutiny from others. While the fear of social interaction may be recognized by the person as excessive or unreasonable"", ' overcoming it can be quite difficult. Social anxiety disorder is known to appear at an early age in most cases. 50% of those who develop this disorder have developed it by the age of 11 and 80% have developed it by age 20. This early age of onset may lead to people with social anxiety disorder being particularly vulnerable to depressive illnesses', ' drug abuse and other psychological conflicts. Physical symptoms often accompanying social anxiety disorder include excessive blushing', ' sweating (hyperhidrosis)']"
575,624,Meningitis,"[{""symptoms"":""Headache""}","{""symptoms"":""87""}","{""symptoms"":""Fever""}","{""symptoms"":""80""}","{""symptoms"":""Vomiting""}","{""symptoms"":""53""}","{""symptoms"":""Neck pain""}","{""symptoms"":""48""}","['Meningitis \t \t\t \tMeningitis is inflammation of the protective membranes covering the brain and spinal cord', ' known collectively as the meninges. The inflammation may be caused by infection with viruses', ' bacteria', ' or other microorganisms', "" and less commonly by certain drugs. Meningitis can be life-threatening because of the inflammation's proximity to the brain and spinal cord;;;;;;""]"
576,625,Spherocytosis,"[{""symptoms"":""Skin rash""}","{""symptoms"":""63""}","{""symptoms"":""Cough""}","{""symptoms"":""45""}","{""symptoms"":""Fever""}","{""symptoms"":""45""}","{""symptoms"":""Leg pain""}","{""symptoms"":""45""}","['Spherocytosis \t Also known as Hereditary Spherocytosis', ' Congenital Spherocytosis', ' Spherocytic Anemia', ' Spherocytic Hemolytic Anemia', ' and Familial Spherocytosis \t \t\t \tSpherocytosis is an auto-hemolytic anemia (a disease of the blood) characterized by the production of red blood cells (RBCs)', ' or erythrocytes', ' that are sphere-shaped', ' rather than bi-concave disk shaped. Spherocytes are found in hereditary spherocytosis and autoimmune hemolytic anemia. \t\t Source: Wikipedia', 'Patients with spherocytosis often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count']"
577,626,Hormone disorder,"[{""symptoms"":""Excessive growth""}","{""symptoms"":""35""}","{""symptoms"":""Headache""}","{""symptoms"":""26""}","{""symptoms"":""Weight gain""}","{""symptoms"":""26""}","{""symptoms"":""Symptoms of eye""}","{""symptoms"":""19""}","['Hormone disorder \t Also known as Endocrine Disorder', ' Endocrine System Diseases', ' Diseases Of The Endocrine System', ' Endocrine Problem', ' Endocrinopathy', ' and Endocrine Gland Disease \t \t\t \tEndocrine diseases are disorders of the endocrine system. The branch of medicine associated with endocrine disorders is known as endocrinology. \t\t Source: Wikipedia', 'Patients with hormone disorder often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t examination of breast', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam']"
578,627,Raynaud disease,"[{""symptoms"":""Loss of sensation""}","{""symptoms"":""47""}","{""symptoms"":""Hand or finger swelling""}","{""symptoms"":""34""}","{""symptoms"":""Abnormal appearing skin""}","{""symptoms"":""34""}","{""symptoms"":""Paresthesia""}","{""symptoms"":""34""}","['Raynaud disease \t Also known as Raynaud Syndrome \t \t\t \tIn medicine', "" Raynaud's phenomenon /reɪˈnoʊz/ is a vasospastic disorder causing discoloration of the fingers"", ' toes', ' and occasionally other areas. This condition may also cause nails to become brittle with longitudinal ridges. Named after French physician Maurice Raynaud (1834–1881)', ' the phenomenon is believed to be the result of vasospasms that decrease blood supply to the respective regions. Stress and cold are classic triggers of the phenomenon. \t\t Source: Wikipedia', 'Patients with raynaud disease often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t lipid panel']"
579,628,Reactive arthritis,"[{""symptoms"":""Knee pain""}","{""symptoms"":""77""}","{""symptoms"":""Ache all over""}","{""symptoms"":""77""}","{""symptoms"":""Hip pain""}","{""symptoms"":""77""}","{""symptoms"":""Back pain""}","{""symptoms"":""77""}","[""Reactive arthritis \t Also known as Reiter's sydrome \t \t\t \tReactive arthritis is classified as an autoimmune condition that develops in response to an infection in another part of the body (cross-reactivity). Coming into contact with bacteria and developing an infection can trigger the disease. By the time the patient presents with symptoms"", ' oftentimes the ""trigger"" infection has been cured or is in remission in chronic cases', ' thus making determination of the initial cause difficult. \t\t Source: Wikipedia', 'Patients with reactive arthritis often receive \t\t\t \t\t\t physical therapy exercises', ' \t\t\t \t\t\t\t\t\t \t\t\t corneal transplant', ' \t\t\t \t\t\t\t\t\t \t\t\t transurethral resection of prostate (turp)', ' \t\t\t \t\t\t\t\t\t \t\t\t coronary thrombolysis', ' \t\t\t \t\t\t\t\t\t \t\t\t control of epistaxis', ' \t\t\t \t\t\t\t\t\t \t\t\t ct scan abdomen', ' \t\t\t \t\t\t\t\t\t \t\t\t procedures on spleen and \t\t\t \t\t\t\t\t\t \t\t\t bone marrow transplant \t\t\t \t\t\t.']"
580,629,Scabies,"[{""symptoms"":""Skin rash""}","{""symptoms"":""96""}","{""symptoms"":""Itching of skin""}","{""symptoms"":""71""}","{""symptoms"":""Skin swelling""}","{""symptoms"":""26""}","{""symptoms"":""Abnormal appearing skin""}","{""symptoms"":""21""}","['{""symptoms"":""3""}', '{""symptoms"":""Penis redness""}', '{""symptoms"":""3""}]', 'Scabies \t \t\t \tScabies (from Latin: scabere', ' ""to scratch"")', ' also called Norwegian scabies or colloquially the seven-year itch', "" is a contagious skin infection caused by the mite Sarcoptes scabiei. The mite is a tiny and usually not directly visible parasite which burrows under the host's skin"", ' causing intense allergic itching. The infection in animals other than humans is caused by a different but related mite species', ' and is called sarcoptic mange. \t\t Source: Wikipedia', 'Patients with scabies often receive \t\t\t \t\t\t complete physical skin exam performed (ml) and \t\t\t \t\t\t\t\t\t \t\t\t diagnostic cardiac catheterization;;;;;;']"
581,630,Ear wax impaction,"[{""symptoms"":""Plugged feeling in ear""}","{""symptoms"":""81""}","{""symptoms"":""Ear pain""}","{""symptoms"":""76""}","{""symptoms"":""Diminished hearing""}","{""symptoms"":""67""}","{""symptoms"":""Cough""}","{""symptoms"":""38""}","['Ear wax impaction \t Also known as Cerumen Impaction \t \t \t\tEar wax impaction is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with ear wax impaction often receive \t\t\t \t\t\t other therapeutic ear procedures', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;']"
582,631,Hypertension of pregnancy,"[{""symptoms"":""Problems during pregnancy""}","{""symptoms"":""30""}","{""symptoms"":""Headache""}","{""symptoms"":""25""}","{""symptoms"":""Pain during pregnancy""}","{""symptoms"":""22""}","{""symptoms"":""Uterine contractions""}","{""symptoms"":""12""}","[' and High Blood Pressure Caused By Pregnancy \t \t\t \tGestational hypertension or pregnancy-induced hypertension (PIH) is defined as the development of new arterial hypertension in a pregnant woman after 20 weeks gestation without the presence of protein in the urine. \t\t Source: Wikipedia', 'Patients with hypertension of pregnancy often receive \t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t fetal monitoring', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;']"
583,632,Peripheral arterial embolism,"[{""symptoms"":""Leg pain""}","{""symptoms"":""70""}","{""symptoms"":""Loss of sensation""}","{""symptoms"":""53""}","{""symptoms"":""Leg swelling""}","{""symptoms"":""37""}","{""symptoms"":""Abnormal appearing skin""}","{""symptoms"":""28""}","['Peripheral arterial embolism \t \t \t\tPeripheral arterial embolism is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with peripheral arterial embolism often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement and \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel \t\t\t \t\t\t.', '[{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}']"
584,633,Rosacea,"[{""symptoms"":""Abnormal appearing skin""}","{""symptoms"":""61""}","{""symptoms"":""Skin rash""}","{""symptoms"":""61""}","{""symptoms"":""Acne or pimples""}","{""symptoms"":""52""}","{""symptoms"":""Skin dryness",peeling,"['{""symptoms"":""13""}', '{""symptoms"":""Lymphedema""}', '{""symptoms"":""10""}]', 'Rosacea \t Also known as Acne Rosacea \t \t\t \tRosacea /roʊˈzeɪʃiə/ is a chronic condition characterized by facial erythema (redness) and sometimes pimples. Rosacea affects all ages and has four subtypes', ' three affecting the skin and the fourth affecting the eyes (ocular type). Left untreated it worsens over time. Treatment in the form of topical steroids can aggravate the condition. \t\t Source: Wikipedia', 'Patients with rosacea often receive \t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t excision of skin lesion', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures on skin and subcutaneous tissue']"
585,634,Fracture of the skull,"[{""symptoms"":""Headache""}","{""symptoms"":""54""}","{""symptoms"":""Facial pain""}","{""symptoms"":""30""}","{""symptoms"":""Vomiting""}","{""symptoms"":""30""}","{""symptoms"":""Depressive or psychotic symptoms""}","{""symptoms"":""25""}","['Fracture of the skull \t Also known as Skull Fracture \t \t\t \tA skull fracture is a break in one or more of the eight bones that form the cranial portion of the skull', ' usually occurring as a result of blunt force trauma. If the force of the impact is excessive', ' the bone may fracture at or near the site of the impact and cause damage to the underlying physical structures contained within the skull such as the membranes', ' blood vessels', ' and brain', ' even in the absence of a fracture. \t\t Source: Wikipedia', 'Patients with fracture of the skull often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t cat scan of head', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray']"
586,635,Uveitis,"[{""symptoms"":""Diminished vision""}","{""symptoms"":""74""}","{""symptoms"":""Symptoms of eye""}","{""symptoms"":""57""}","{""symptoms"":""Upper abdominal pain""}","{""symptoms"":""57""}","{""symptoms"":""Eye redness""}","{""symptoms"":""57""}","['Uveitis \t \t\t \tUveitis is', ' broadly', ' inflammation of the uvea. The uvea consists of the middle', ' pigmented', ' vascular structures of the eye and includes the iris', ' ciliary body', ' and choroid. Uveitis requires an urgent referral and thorough examination by an ophthalmologist or optometrist—and urgent treatment to control the inflammation. \t\t Source: Wikipedia', 'Patients with uveitis often receive \t\t\t \t\t\t ophthalmic examination and evaluation', ' \t\t\t \t\t\t\t\t\t \t\t\t lens and cataract procedures', ' \t\t\t \t\t\t\t\t\t \t\t\t depression screen']"
587,636,Fracture of the facial bones,"[{""symptoms"":""Facial pain""}","{""symptoms"":""43""}","{""symptoms"":""Headache""}","{""symptoms"":""41""}","{""symptoms"":""Pain in eye""}","{""symptoms"":""31""}","{""symptoms"":""Nosebleed""}","{""symptoms"":""31""}","['Fracture of the facial bones \t \t \t\tFracture of the facial bones is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with fracture of the facial bones often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t cat scan of head', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t suturing of wound', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management and \t\t\t \t\t\t\t\t\t \t\t\t blood alcohol \t\t\t \t\t\t.', '[{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""X-ray computed tomography (Scan ct)""}']"
588,637,Tracheitis,"[{""symptoms"":""Cough""}","{""symptoms"":""90""}","{""symptoms"":""Sore throat""}","{""symptoms"":""75""}","{""symptoms"":""Fever""}","{""symptoms"":""64""}","{""symptoms"":""Coryza""}","{""symptoms"":""48""}","['Tracheitis \t \t\t \tTracheitis is an inflammation of the trachea. \t\t Source: Wikipedia', 'Patients with tracheitis often receive \t\t\t \t\t\t nebulizer therapy', ' \t\t\t \t\t\t\t\t\t \t\t\t tracheoscopy and laryngoscopy with biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic nervous system procedures', ' \t\t\t \t\t\t\t\t\t \t\t\t other non-or therapeutic procedures on nose;;;;;;']"
589,638,Jaw disorder,"[{""symptoms"":""Toothache""}","{""symptoms"":""86""}","{""symptoms"":""Facial pain""}","{""symptoms"":""81""}","{""symptoms"":""Gum pain""}","{""symptoms"":""38""}","{""symptoms"":""Jaw swelling""}","{""symptoms"":""38""}","['Jaw disorder \t \t\t \tThe temporomandibular joint (TMJ) connects your jaw to the side of your head. When it works well', ' it enables you to talk', ' chew and yawn. For people with TMJ dysfunction', ' problems with the joint and muscles around it may cause \tPain that travels through the face', ' jaw or neck \tStiff jaw muscles \tLimited movement or locking of the jaw \tPainful clicking or popping in the jaw \tA change in the way the upper and lower teeth fit together Jaw pain may go away with little or no treatment. Treatment may include simple things you can do yourself', ' such as eating soft foods or applying ice packs. It may also include pain medicines or devices to insert in your mouth. In rare cases', ' you might need surgery. NIH: National Institute of Dental and Craniofacial Research \t\t Source: MedlinePlus', 'Patients with jaw disorder often receive \t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t traction;;;;;;']"
590,639,Perirectal infection,"[{""symptoms"":""Pain of the anus""}","{""symptoms"":""64""}","{""symptoms"":""Mass or swelling around the anus""}","{""symptoms"":""26""}","{""symptoms"":""Skin swelling""}","{""symptoms"":""26""}","{""symptoms"":""Lower body pain""}","{""symptoms"":""26""}","['Perirectal infection \t \t \t\tPerirectal infection is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with perirectal infection often receive \t\t\t \t\t\t rectal examination', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t incision and drainage', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography and \t\t\t \t\t\t\t\t\t \t\t\t culture wound \t\t\t \t\t\t.', '[{""commonTestsAndProcedures"":""Rectal examination""}', '{""commonTestsAndProcedures"":""Wound care management""}']"
591,640,Breast cyst,"[{""symptoms"":""Lump or mass of breast""}","{""symptoms"":""89""}","{""symptoms"":""Pain or soreness of breast""}","{""symptoms"":""56""}","{""symptoms"":""Bleeding or discharge from nipple""}","{""symptoms"":""21""}","{""symptoms"":""Skin growth""}","{""symptoms"":""21""}","[' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t mammography', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t excision and \t\t\t \t\t\t\t\t\t \t\t\t lipid panel \t\t\t \t\t\t.', '[{""commonTestsAndProcedures"":""Examination of breast""}', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""Mammography (Mammogram)""}', '{""commonTestsAndProcedures"":""Ultrasonography (Ultrasound)""}']"
592,641,Post-traumatic stress disorder (PTSD),"[{""symptoms"":""Anxiety and nervousness""}","{""symptoms"":""70""}","{""symptoms"":""Depression""}","{""symptoms"":""66""}","{""symptoms"":""Depressive or psychotic symptoms""}","{""symptoms"":""57""}","{""symptoms"":""Insomnia""}","{""symptoms"":""23""}","['Post-traumatic stress disorder (PTSD) \t Also known as PTSD \t \t\t \tPosttraumatic stress disorder (PTSD) is a severe condition that may develop after a person is exposed to one or more traumatic events', ' such as sexual assault', ' serious injury or the threat of death. The diagnosis may be given when a group of symptoms such as disturbing recurring flashbacks', ' avoidance or numbing of memories of the event', ' and hyperarousal (high levels of anxiety) continue for more than a month after the traumatic event. \t\t Source: Wikipedia', 'Patients with post-traumatic stress disorder (ptsd) often receive \t\t\t \t\t\t psychotherapy', ' \t\t\t \t\t\t\t\t\t \t\t\t mental health counseling', ' \t\t\t \t\t\t\t\t\t \t\t\t depression screen', ' \t\t\t \t\t\t\t\t\t \t\t\t psychological and psychiatric evaluation and therapy and \t\t\t \t\t\t\t\t\t \t\t\t occupational therapy assessment \t\t\t \t\t\t.', '[{""commonTestsAndProcedures"":""Psychotherapy""}']"
593,642,Kidney cancer,"[{""symptoms"":""Kidney mass""}","{""symptoms"":""35""}","{""symptoms"":""Retention of urine""}","{""symptoms"":""13""}","{""symptoms"":""Blood in urine""}","{""symptoms"":""10""}","{""symptoms"":""Symptoms of the kidneys""}","{""symptoms"":""10""}","['Kidney cancer \t Also known as Cancer Of The Kidney', ' Renal Cancer', ' Malignant Tumor Of Kidney', ' and Malignant Neoplasm Of Kidney \t \t\t \tKidney cancer is a type of cancer that starts in the cells in the kidney. \t\t Source: Wikipedia', 'Patients with kidney cancer often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)']"
