,0,1,2,3,4,5,6,7,8,9,description
587,636,Fracture of the facial bones,Facial pain,43,Headache,41,Pain in eye,31,Nosebleed,31,"'Fracture of the facial bones \t \t \t\tFracture of the facial bones is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with fracture of the facial bones often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t cat scan of head', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t suturing of wound', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management and \t\t\t \t\t\t\t\t\t \t\t\t blood alcohol \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""X-ray computed tomography (Scan ct)""}'"
588,637,Tracheitis,Cough,90,Sore throat,75,Fever,64,Coryza,48,"'Tracheitis \t \t\t \tTracheitis is an inflammation of the trachea. \t\t Source: Wikipedia', 'Patients with tracheitis often receive \t\t\t \t\t\t nebulizer therapy', ' \t\t\t \t\t\t\t\t\t \t\t\t tracheoscopy and laryngoscopy with biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic nervous system procedures', ' \t\t\t \t\t\t\t\t\t \t\t\t other non-or therapeutic procedures on nose;;;;;;'"
589,638,Jaw disorder,Toothache,86,Facial pain,81,Gum pain,38,Jaw swelling,38,"'Jaw disorder \t \t\t \tThe temporomandibular joint (TMJ) connects your jaw to the side of your head. When it works well', ' it enables you to talk', ' chew and yawn. For people with TMJ dysfunction', ' problems with the joint and muscles around it may cause \tPain that travels through the face', ' jaw or neck \tStiff jaw muscles \tLimited movement or locking of the jaw \tPainful clicking or popping in the jaw \tA change in the way the upper and lower teeth fit together Jaw pain may go away with little or no treatment. Treatment may include simple things you can do yourself', ' such as eating soft foods or applying ice packs. It may also include pain medicines or devices to insert in your mouth. In rare cases', ' you might need surgery. NIH: National Institute of Dental and Craniofacial Research \t\t Source: MedlinePlus', 'Patients with jaw disorder often receive \t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t traction;;;;;;'"
590,639,Perirectal infection,Pain of the anus,64,Mass or swelling around the anus,26,Skin swelling,26,Lower body pain,26,"'Perirectal infection \t \t \t\tPerirectal infection is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with perirectal infection often receive \t\t\t \t\t\t rectal examination', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t incision and drainage', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography and \t\t\t \t\t\t\t\t\t \t\t\t culture wound \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Rectal examination""}', '{""commonTestsAndProcedures"":""Wound care management""}'"
591,640,Breast cyst,Lump or mass of breast,89,Pain or soreness of breast,56,Bleeding or discharge from nipple,21,Skin growth,21,"' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t mammography', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t excision and \t\t\t \t\t\t\t\t\t \t\t\t lipid panel \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Examination of breast""}', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""Mammography (Mammogram)""}', '{""commonTestsAndProcedures"":""Ultrasonography (Ultrasound)""}'"
592,641,Post-traumatic stress disorder (PTSD),Anxiety and nervousness,70,Depression,66,Depressive or psychotic symptoms,57,Insomnia,23,"'Post-traumatic stress disorder (PTSD) \t Also known as PTSD \t \t\t \tPosttraumatic stress disorder (PTSD) is a severe condition that may develop after a person is exposed to one or more traumatic events', ' such as sexual assault', ' serious injury or the threat of death. The diagnosis may be given when a group of symptoms such as disturbing recurring flashbacks', ' avoidance or numbing of memories of the event', ' and hyperarousal (high levels of anxiety) continue for more than a month after the traumatic event. \t\t Source: Wikipedia', 'Patients with post-traumatic stress disorder (ptsd) often receive \t\t\t \t\t\t psychotherapy', ' \t\t\t \t\t\t\t\t\t \t\t\t mental health counseling', ' \t\t\t \t\t\t\t\t\t \t\t\t depression screen', ' \t\t\t \t\t\t\t\t\t \t\t\t psychological and psychiatric evaluation and therapy and \t\t\t \t\t\t\t\t\t \t\t\t occupational therapy assessment \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Psychotherapy""}'"
593,642,Kidney cancer,Kidney mass,35,Retention of urine,13,Blood in urine,10,Symptoms of the kidneys,10,"'Kidney cancer \t Also known as Cancer Of The Kidney', ' Renal Cancer', ' Malignant Tumor Of Kidney', ' and Malignant Neoplasm Of Kidney \t \t\t \tKidney cancer is a type of cancer that starts in the cells in the kidney. \t\t Source: Wikipedia', 'Patients with kidney cancer often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)'"
594,643,Vulvar cancer,Back pain,37,Ache all over,37,Pelvic pain,23,Abnormal involuntary movements,23,"'Vulvar cancer \t \t\t \tVulvar cancer', ' a malignant invasive growth in the vulva', ' accounts for about 4% of all gynecological cancers and typically affects women in later life. It is estimated that in the United States in 2006 about 3', '740 new cases will be diagnosed and about 880 women will die as a result of vulvar cancer Vulvar carcinoma is separated from vulvar intraepithelial neoplasia (VIN)', ' a non-invasive lesion of the epithelium that can progress via carcinoma-in-situ to squamous cell cancer', ' and from Paget disease of the vulva. \t\t Source: Wikipedia', 'Patients with vulvar cancer often receive \t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t other or therapeutic procedures;;;;;;'"
595,644,Blepharitis,Diminished vision,64,Eye redness,56,Pain in eye,54,Itchiness of eye,47,"'Blepharitis \t Also known as Eyelid Inflammation and Tarsitis \t \t\t \tBlepharitis (/blɛfərˈaɪtɨs/ BLEF-ər-EYE-tis) is an eye condition characterized by chronic inflammation of the eyelid', ' the severity and time course of which can vary. Onset can be acute', ' resolving without treatment within 2–4 weeks (this can be greatly reduced with lid hygiene)', ' but more generally is a long standing inflammation varying in severity. It may be classified as seborrhoeic', ' staphylococcal', ' mixed', ' posterior or meiobomitis', ' or parasitic. \t\t Source: Wikipedia', 'Patients with blepharitis often receive \t\t\t \t\t\t ophthalmic examination and evaluation', ' \t\t\t \t\t\t\t\t\t \t\t\t other therapeutic procedures on eyelids;;;;;;'"
596,645,Celiac disease,Sharp abdominal pain,52,Diarrhea,52,Regurgitation,47,Fatigue,41,"'Celiac disease \t Also known as Gluten Intolerance', ' Sprue', ' Gluten Enteropathy', ' Nontropical Sprue', ' and Idiopathic Steatorrhea \t \t\t \tCoeliac disease (/ˈsiːli.æk/;;;;;;'"
597,646,Cystitis,Painful urination,72,Suprapubic pain,64,Frequent urination,62,Blood in urine,57,"'Cystitis \t Also known as Bladder Inflammation and Inflammation Of Bladder \t \t\t \tA urinary tract infection (UTI) (also known as acute cystitis or bladder infection) is an infection that affects part of the urinary tract. When it affects the lower urinary tract it is known as a simple cystitis (a bladder infection) and when it affects the upper urinary tract it is known as pyelonephritis (a kidney infection). Symptoms from a lower urinary tract include painful urination and either frequent urination or urge to urinate (or both)', ' while those of pyelonephritis include fever and flank pain in addition to the symptoms of a lower UTI. In the elderly and the very young', ' symptoms may be vague or non specific. The main causal agent of both types is Escherichia coli', ' however other bacteria', ' viruses or fungi may rarely be the cause. \t\t Source: Wikipedia', 'Patients with cystitis often receive \t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t standard pregnancy test', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t liver function tests'"
598,647,Sickle cell anemia,Ache all over,42,Leg pain,37,Fever,29,Back pain,26,"'{""symptoms"":""Dry lips""}', '{""symptoms"":""2""}', 'Sickle cell anemia \t Also known as Sickle Cell Disorder \t \t\t \tSickle-cell disease (SCD)', ' or sickle-cell anaemia (SCA) or drepanocytosis', ' is a hereditary blood disorder', ' characterized by red blood cells that assume an abnormal', ' rigid', "" sickle shape. Sickling decreases the cells' flexibility and results in a risk of various complications. The sickling occurs because of a mutation in the haemoglobin gene. Individuals with one copy of the defunct gene display both normal and abnormal haemoglobin. This is an example of codominance. \t\t Source: Wikipedia"", 'Patients with sickle cell anemia often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count'"
599,648,Subconjunctival hemorrhage,Pain in eye,70,Eye redness,67,Diminished vision,39,Symptoms of eye,36,"'Subconjunctival hemorrhage \t \t\t \tA subconjunctival hemorrhage (or subconjunctival haemorrhage) also known as hyposphagma', ' is bleeding underneath the conjunctiva. The conjunctiva contains many small', ' fragile blood vessels that are easily ruptured or broken. When this happens', ' blood leaks into the space between the conjunctiva and sclera. \t\t Source: Wikipedia', 'Patients with subconjunctival hemorrhage often receive \t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t cat scan of head', ' \t\t\t \t\t\t\t\t\t \t\t\t prothrombin time assay', ' \t\t\t \t\t\t\t\t\t \t\t\t ophthalmic examination and evaluation', ' \t\t\t \t\t\t\t\t\t \t\t\t suturing of wound', ' \t\t\t \t\t\t\t\t\t \t\t\t blood alcohol'"
600,649,Hemorrhoids,Rectal bleeding,74,Pain of the anus,60,Blood in stool,50,Constipation,42,"'Hemorrhoids \t Also known as Piles \t \t\t \tHemorrhoids (US English) or haemorrhoids UK /ˈhɛmərɔɪdz/', ' are vascular structures in the anal canal which help with stool control. They become pathological or piles when swollen or inflamed. In their physiological state', ' they act as a cushion composed of arterio-venous channels and connective tissue. \t\t Source: Wikipedia', 'Patients with hemorrhoids often receive \t\t\t \t\t\t rectal examination', ' \t\t\t \t\t\t\t\t\t \t\t\t sigmoidoscopy or colonoscopy', ' \t\t\t \t\t\t\t\t\t \t\t\t colonoscopy and biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t prothrombin time assay', ' \t\t\t \t\t\t\t\t\t \t\t\t hemorrhoid procedures and \t\t\t \t\t\t\t\t\t \t\t\t proctoscopy and anorectal biopsy \t\t\t \t\t\t.'"
601,650,Contact dermatitis,Skin rash,88,Itching of skin,55,Abnormal appearing skin,31,Skin lesion,26,"'{""symptoms"":""5""}', '{""symptoms"":""Skin moles""}', '{""symptoms"":""5""}', 'Contact dermatitis \t Also known as Contact Sensitivity', ' Contact Eczema', ' and Dermatitis Venenata \t \t\t \tContact dermatitis is a term for a skin reaction (dermatitis) resulting from exposure to allergens (allergic contact dermatitis) or irritants (irritant contact dermatitis). Phototoxic dermatitis occurs when the allergen or irritant is activated by sunlight. \t\t Source: Wikipedia', 'Patients with contact dermatitis often receive \t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures on skin and subcutaneous tissue', ' \t\t\t \t\t\t\t\t\t \t\t\t excision of skin lesion'"
602,651,Sinus bradycardia,Sharp chest pain,57,Dizziness,52,Shortness of breath,51,Palpitations,46,"'Sinus bradycardia \t \t\t \tSinus bradycardia is a heart rhythm that originates from the sinus node and has a rate of under 60 beats per minute. \t\t Source: Wikipedia', 'Patients with sinus bradycardia often receive \t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests and \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Electrocardiogram""}', '{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}'"
604,653,Pelvic inflammatory disease,Sharp abdominal pain,84,Pelvic pain,60,Lower abdominal pain,57,Vaginal discharge,56,"'Pelvic inflammatory disease \t Also known as PID \t \t\t \tPelvic inflammatory disease (or disorder) (PID) is a term for inflammation of the uterus', ' fallopian tubes', ' and/or ovaries as it progresses to scar formation with adhesions to nearby tissues and organs. This can lead to infertility. PID is a vague term and can refer to viral', ' fungal', ' parasitic', ' though most often bacterial infections. PID should be classified by affected organs', ' the stage of the infection', ' and the organism(s) causing it. Although a sexually transmitted infection (STI) is often the cause', ' many other routes are possible', ' including lymphatic'"
605,654,Liver disease,Sharp abdominal pain,53,Jaundice,38,Upper abdominal pain,30,Diarrhea,27,"'Liver disease \t Also known as Liver Disease', ' Disease Of Liver', ' Hepatic Disease', ' Hepatic Disorder', ' Hepatocellular Disease', ' and Hepatopathy \t \t\t \tLiver disease (also called hepatic disease) is a type of damage to or disease of the liver. \t\t Source: Wikipedia', 'Patients with liver disease often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement'"
606,655,Chronic constipation,Constipation,87,Sharp abdominal pain,77,Burning abdominal pain,37,Vomiting,34,"'Chronic constipation \t \t \t\tChronic constipation is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with chronic constipation often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests and \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Radiographic imaging procedure""}', '{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}'"
607,656,Thyroid cancer,Fatigue,22,Difficulty in swallowing,17,Neck mass,12,Leg weakness,7,"' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t therapeutic radiology for cancer treatment', ' \t\t\t \t\t\t\t\t\t \t\t\t hemoglobin a1c measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t excision and \t\t\t \t\t\t\t\t\t \t\t\t depression screen \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}', '{""commonTestsAndProcedures"":""Complete physical skin exam performed (ML)""}', '{""commonTestsAndProcedures"":""Ultrasonography (Ultrasound)""}', '{""commonTestsAndProcedures"":""Biopsy""}', '{""commonTestsAndProcedures"":""Therapeutic radiology for cancer treatment (Irradiation)""}', '{""commonTestsAndProcedures"":""Hemoglobin A1c measurement (Hemoglobin a1c test)""}'"
608,657,Flu,Fever,91,Cough,87,Sore throat,63,Nasal congestion,63,"'Flu \t Also known as Influenza and Grippe \t \t\t \tInfluenza', ' commonly known as ""the flu""', ' is an infectious disease of birds and mammals caused by RNA viruses of the family Orthomyxoviridae', ' the influenza viruses. The most common symptoms are chills', ' fever', ' runny nose', ' sore throat', ' muscle pains', ' headache (often severe)', ' coughing'"
609,658,Friedrich ataxia,Ear pain,87,Flatulence,72,Peripheral edema,72,Wheezing,72,"""Friedrich ataxia \t \t\t \tFriedreich's ataxia is an inherited disease that damages your nervous system. The damage affects your spinal cord and the nerves that control muscle movement in your arms and legs. Symptoms usually begin between the ages of 5 and 15. The main symptom is ataxia"", "" which means trouble coordinating movements. Specific symptoms include Difficulty walking \tMuscle weakness \tSpeech problems \tInvoluntary eye movements \tScoliosis \tHeart palpitations People with Friedreich's ataxia usually need a wheelchair 15 to 20 years after symptoms first appear. In severe cases"", ' people become incapacitated. There is no cure. You can treat symptoms with medicines', ' braces', ' surgery and physical therapy. NIH: National Institute of Neurological Disorders and Stroke \t\t Source: MedlinePlus', 'Patients with friedrich ataxia often receive \t\t\t \t\t\t echocardiography', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t corneal transplant'"
610,659,Tic (movement) disorder,Abnormal involuntary movements,90,Headache,49,Abnormal movement of eyelid,36,Seizures,25,"'Tic (movement) disorder \t \t\t \tDisorders characterized by recurrent TICS that may interfere with speech and other activities. Tics are sudden', ' rapid', ' nonrhythmic', ' stereotyped motor movements or vocalizations which may be exacerbated by stress and are generally attenuated during absorbing activities. Tic disorders are distinguished from conditions which feature other types of abnormal movements that may accompany general medical conditions. (From DSM-IV', ' 1994) \t\t Source: MeSH', 'Patients with tic (movement) disorder often receive \t\t\t \t\t\t psychotherapy', ' \t\t\t \t\t\t\t\t\t \t\t\t mental health counseling', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
611,660,Skin polyp,Skin moles,79,Skin lesion,58,Abnormal appearing skin,56,Skin growth,39,"'{""symptoms"":""12""}', '{""symptoms"":""Skin irritation""}', '{""symptoms"":""10""}', 'Skin polyp \t Also known as Benign Skin Tumor \t \t \t\tSkin polyp is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with skin polyp often receive \t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t excision of skin lesion', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures on skin and subcutaneous tissue'"
612,661,Brachial neuritis,Neck pain,86,Shoulder pain,70,Arm pain,68,Loss of sensation,63,"'Brachial neuritis \t Also known as Parsonage Turner Syndrome', ' Brachial Plexus Neuritis', ' Neuralgic Amyotrophy', ' and Shoulder Girdle Syndrome \t \t\t \tPeripheral neuropathy is damage to nerves of the peripheral nervous system', ' which may be caused either by diseases of or trauma to the nerve or the side effects of systemic illness. \t\t Source: Wikipedia', 'Patients with brachial neuritis often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t magnetic resonance imaging', ' \t\t\t \t\t\t\t\t\t \t\t\t physical therapy exercises', ' \t\t\t \t\t\t\t\t\t \t\t\t insertion of catheter or spinal stimulator and injection into spinal canal'"
613,662,Cervical cancer,Pelvic pain,13,Vaginal discharge,11,Heavy menstrual flow,6,Unpredictable menstruation,5,"'Cervical cancer \t Also known as Carcinoma Of Cervix \t \t\t \tCervical cancer is a malignant neoplasm arising from cells originating in the cervix uteri. One of the most common symptoms of cervical cancer is abnormal vaginal bleeding', ' but in some cases there may be no obvious symptoms until the cancer has progressed to an advanced stage. Treatment usually consists of surgery (including local excision) in early stages', ' and chemotherapy and/or radiotherapy in more advanced stages of the disease. \t\t Source: Wikipedia', 'Patients with cervical cancer often receive \t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t examination of breast', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures;;;;;;'"
614,663,Adrenal adenoma,Sharp abdominal pain,60,Sharp chest pain,41,Anxiety and nervousness,41,Shortness of breath,26,"'Adrenal adenoma \t Also known as Adrenocortical Adenoma \t \t\t \tA adrenal adenoma is a benign tumor of the glandular type (adenoma) in the adrenal gland. While some adrenal adenomas do not secrete hormones at all (nonfunctional', ' often diagnosed incidentally as incidentalomas)', "" some secrete cortisol (causing Cushing's syndrome)"", "" aldosterone (causing Conn's syndrome)"", ' or androgens (causing hyperandrogenism). \t\t Source: Wikipedia', 'Patients with adrenal adenoma often receive \t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t magnetic resonance imaging', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;'"
615,664,Esophagitis,Sharp chest pain,66,Sharp abdominal pain,53,Vomiting,50,Difficulty in swallowing,47,"'Esophagitis \t \t\t \tEsophagitis (or oesophagitis) is inflammation of the esophagus. It may be acute or chronic. Acute esophagitis can be catarrhal or phlegmonous', ' whereas chronic esophagitis may be hypertrophic or atrophic. \t\t Source: Wikipedia', 'Patients with esophagitis often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel and \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}'"
616,665,Gas gangrene,Sharp abdominal pain,100,Shoulder cramps or spasms,32,Excessive anger,32,Ankle pain,32,"'Gas gangrene \t Also known as Clostridial Myonecrosis \t \t\t \tGas gangrene (also known as ""Clostridial myonecrosis""', ' and ""Myonecrosis"") is a bacterial infection that produces gas in tissues in gangrene. It is a deadly form of gangrene usually caused by Clostridium perfringens bacteria. It is a medical emergency. \t\t Source: Wikipedia', 'Patients with gas gangrene often receive \t\t\t \t\t\t corneal transplant', ' \t\t\t \t\t\t\t\t\t \t\t\t transurethral resection of prostate (turp)', ' \t\t\t \t\t\t\t\t\t \t\t\t coronary thrombolysis', ' \t\t\t \t\t\t\t\t\t \t\t\t control of epistaxis', ' \t\t\t \t\t\t\t\t\t \t\t\t ct scan abdomen', ' \t\t\t \t\t\t\t\t\t \t\t\t procedures on spleen', ' \t\t\t \t\t\t\t\t\t \t\t\t bone marrow transplant and \t\t\t \t\t\t\t\t\t \t\t\t removal of ectopic pregnancy \t\t\t \t\t\t.', '{""commonTestsAndProcedures"":""Corneal transplant""}'"
617,666,Yeast infection,Vaginal itching,62,Vaginal discharge,58,Skin rash,52,Diaper rash,31,"'Yeast infection \t Also known as Candidiasis', ' Thrush', ' Candidosis', ' and Moniliasis \t \t\t \tCandidiasis or thrush is a fungal infection (mycosis) of any of the Candida species (all yeasts)', ' of which Candida albicans is the most common. Also commonly referred to as a yeast infection', ' candidiasis is also technically known as candidosis', ' moniliasis', ' and oidiomycosis. \t\t Source: Wikipedia', 'Patients with yeast infection often receive \t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam'"
618,667,Spina bifida,Back pain,35,Skin lesion,33,Headache,25,Involuntary urination,12,"'Spina bifida \t Also known as Spinal Dysraphism \t \t\t \tSpina bifida (Latin: ""split spine"") is a developmental congenital disorder caused by the incomplete closing of the embryonic neural tube. Some vertebrae overlying the spinal cord are not fully formed and remain unfused and open. If the opening is large enough', ' this allows a portion of the spinal cord to protrude through the opening in the bones. There may or may not be a fluid-filled sac surrounding the spinal cord. Other neural tube defects include anencephaly', ' a condition in which the portion of the neural tube that will become the cerebrum does not close', ' and encephalocele', ' which results when other parts of the brain remain unfused. \t\t Source: Wikipedia', 'Patients with spina bifida often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t physical therapy exercises'"
619,668,Drug poisoning due to medication,Depressive or psychotic symptoms,53,Depression,48,Drug abuse,18,Fainting,15,"'Drug poisoning due to medication \t \t\t \tA poison is any substance that is harmful to your body. You might swallow it', ' inhale it', ' inject it or absorb it through your skin. Poisons can include \tPrescription or over-the-counter medicines taken in doses that are too high \tOverdoses of illegal drugs \tCarbon monoxide from gas appliances \tHousehold products', ' such as laundry powder or furniture polish \tPesticides \tIndoor or outdoor plants \tMetals such as lead and mercury The dangers of poisoning range from short-term illness to brain damage', "" coma and death. To prevent poisoning it is important to use and store products exactly as their labels say. Keep dangerous products where children can't get to them. Treatment for poisoning depends on the type of poison. If you suspect someone has been poisoned"", ' call your local poison control center right away. \t\t Source: MedlinePlus', 'Patients with drug poisoning due to medication often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement'"
620,669,Alcoholic liver disease,Sharp abdominal pain,61,Abusing alcohol,50,Peripheral edema,37,Abdominal distention,28,"'Alcoholic liver disease \t \t\t \tAlcoholic liver disease is a term that encompasses the hepatic manifestations of alcohol overconsumption', ' including fatty liver', ' alcoholic hepatitis', ' and chronic hepatitis with hepatic fibrosis or cirrhosis. It is the major cause of liver disease in Western countries. Although steatosis (fatty liver) will develop in any individual who consumes a large quantity of alcoholic beverages over a long period of time', ' this process is transient and reversible. Of all chronic heavy drinkers', ' only 15–20% develop hepatitis or cirrhosis', ' which can occur concomitantly or in succession. \t\t Source: Wikipedia', 'Patients with alcoholic liver disease often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure'"
